,id,raw_address,POI/street,POI,street
269157,269157,"yel carw, jaten jaten",,,
269160,269160,usaha 24 rt 2 6 tanjung priok,,,
269167,269167,"bca fina, yos suda,",,,
269175,269175,asr brimob baeb baebunta,,,
269176,269176,gg. johar 144 titi kuning medan johor,,,
269196,269196,"toko kede rus, bek timur, jatinegara kaum pulo gadung",,,
269206,269206,"yos sudarso,",,,
269210,269210,lebak wangi 31 soreang,,,
269225,269225,mustika jaya ruko palazzo sak 2 rt 4 rw 31 17158 bekasi timur,,,
269240,269240,"surya kenc, no 3 bit refl panggilan, pamulang barat",,,
269249,269249,kel dua raya 14 rt 1 4 kelapa dua,,,
269278,269278,pin perak i 7 pondok pinang rt 10 2 kebayoran lama,,,
269284,269284,had iii 1169a jelambar rt 2 rw 1 grogol petamburan,,,
269287,269287,taman hijau 201 binong curug,,,
269288,269288,"alfa, tulip i, rancaekek wetan rancaekek",,,
269291,269291,"a w suma,",,,
269298,269298,"depot jamu obat kuat dan herbal situ gede, lingga jaya",,,
269309,269309,mark pondok jagung timur serpong utara,,,
269315,269315,perumahan sari bumi indah blokd29 15 rt 12 17,,,
269318,269318,dukuh menan 95 rt 4 3 dukuh menanggal gayungan,,,
269320,269320,"matr dalam 3, 21 rw 8",,,
269336,269336,mas suka,,,
269338,269338,"bank mega simo gunung barat tol ii,",,,
269341,269341,kec ii 15 jatimulya tambun selatan,,,
269345,269345,"nusa indah 1, gg. 5 no 110 malaka jaya 13 duren sawit",,,
269353,269353,jaya giri iii dangin puri klod denpasar timur,,,
269358,269358,karet kuningan pedur mes 15 rt 5 4 setia budi,,,
269359,269359,"glesyandra collection, candi temb utara, ngaliyan",,,
269365,269365,kampung bahasa arab,,,
269369,269369,"war sby,",,,
269377,269377,cisaat citen - man 13,,,
269399,269399,"desa ujung tanjung 1. masuk gang depan jembatan biru, rumah warna ungu.",,,
269401,269401,"toko lim chiung, arif rah hakim,",,,
269407,269407,"pangkalan lpg, cipi baru raya, cipinang",,,
269408,269408,sunan giri 58 rt 2 15,,,
269415,269415,pelabuhan sei kal 26 75242 samarinda kota,,,
269417,269417,nan cipete utara kebayoran baru,,,
269420,269420,"jln goa ria, perumahan permata regency blok f 6",,,
269426,269426,"gunung sahari selatan bun besar raya, 18 rt 1 1 10610 kemayoran",,,
269446,269446,par ten 72 bojongsari,,,
269448,269448,"harto toko, agus salim, no 5 rw 1",,,
269466,269466,harjosari ii gg. kelu 134 20147 medan amplas,,,
269473,269473,paku jaya kayu gede 1 no 30,,,
269496,269496,bank negara indon margahayu,,,
269518,269518,lawangirung sara no 11a wenang,,,
269536,269536,dekat stasiun kereta api cipunagara rt 16 rw 06 kec cipunaga kab subang jawa barat,,,
269538,269538,"jemb besi iv, 9 rt 7 3 jembatan besi tambora",,,
269593,269593,raya banj 638 banjaran wetan banjaran,,,
269599,269599,"pasar kemb 15a munjilin, 2 wono rejo",,,
269606,269606,wid 2 paal lima kota baru,,,
269608,269608,sungai pinang dalam merd 1 no 52 sungai pinang,,,
269627,269627,tpu umalulu,,,
269650,269650,"cima pabu, 26 rt 3 5 kedung waringin tanah sereal",,,
269666,269666,giro 16 rt 5 rw 10 kelapa gading,,,
269673,269673,kp. cimerak rt 02 rw 12 desa sagara ( dekat sungai jembatan cimerak ),,,
269674,269674,cen kuta baru pasar kemis,,,
269677,269677,denanyar yos suda jombang,,,
269681,269681,"pdam, kota waringin hilir",,,
269685,269685,desa guntur pt waskita proyek bendungan bener,,,
269699,269699,sunr 3 22 rt 4 5 bojongkerta bogor selatan - kota,,,
269722,269722,bi dan sri lestari s st bancar bungkal,,,
269726,269726,"perum grahalia tiy gad, panjer kel. denpasar selatan",,,
269742,269742,raya cituis pendidikan islam al-asyirotul khaeriyah surya bahari pakuhaji,,,
269760,269760,rt 02 rw 01 dsn citeureup desa citeureup (kantor desa citeureup) kecamatan kawali,,,
269764,269764,mast parakan trenggalek,,,
269765,269765,"prof. dr. m. yamin. sh shakira, samarinda ulu",,,
269767,269767,"shol, wedi",,,
269784,269784,"(nelayan seafood) sebrang perumahan pesona,jl kh abdullah bin nuh nagrak",,,
269791,269791,flamb,,,
269805,269805,karang pamulang cika no dalam 3 40195 mandalajati,,,
269807,269807,"indu barat, andir",,,
269817,269817,"teluk kodek, rt 3",,,
269823,269823,padang merd no 93 tapak tuan,,,
269837,269837,cawang g w sa 66 rt 1 11 13630 kramat jati,,,
269841,269841,beji raya merd 22 50519 ungaran timur,,,
269843,269843,"permata tanggul collec, raya kudam, kludan",,,
269845,269845,"di kelas x ips4 neg manado, simf tuminting",,,
269856,269856,h.a.k,,,
269860,269860,jln yos sudarso. toko hj. nia bajoe. samping toko hegar,,,
269875,269875,puri indah sari no a.7 sapen,,,
269878,269878,"haji o.s. cokr, 152 pahlawan siantar timur",,,
269894,269894,211 bondongan bogor selatan - kota,,,
269895,269895,kolo haji utuy soba cipedes,,,
269901,269901,"toko mon mas, jend ahmad yani, no 178 54118",,,
269910,269910,"parakan jaya raya semp, no 23 kemang",,,
269924,269924,pren 15a joho sukoharjo,,,
269925,269925,sidanegara gg. agung rw 12 cilacap tengah,,,
269938,269938,"tuti muliani, dr. muwa, no 28 rw 3 11450 grogol petamburan",,,
269950,269950,jambu raya jajar laweyan,,,
269958,269958,sindangkasih bas rah 65 rt 30 3 41112,,,
269968,269968,"jl. siaga raya komplek polri pejaten barat blok j no 10, jakarta selatan",,,
269983,269983,s. par 40 a purwodadi,,,
270002,270002,oscar 2 43 kota baru rt 2 2 bekasi barat,,,
270014,270014,"jl. p. anta jl. waru i, 1 kalibalau kencana kedamaian",,,
270029,270029,"padangsambian kaja gg. batu indah, 4 80116 denpasar barat",,,
270043,270043,pondok pucung h. som 128 15229 pondok aren,,,
270054,270054,"danau singkarak vi, no g 7 mitra mand group, madyo puro",,,
270056,270056,"rm.cakrawala, kawa mega mas, wenang selatan",,,
270097,270097,war ben 39 rt 6 5 12250 pesanggrahan,,,
270114,270114,"tanj duren raya, 98 tanjung duren utara rt 7 5 grogol petamburan",,,
270115,270115,kusdi grobogan,,,
270118,270118,tk pelangi indah cecar cecar,,,
270130,270130,"grogol selatan al ikh, 50 rt 14 rw 6 12220 kebayoran lama",,,
270153,270153,swa timur xviii kebon bawang tanjung priok,,,
270157,270157,"sma neg 1,",,,
270174,270174,"mah iv, panyuran palang",,,
270179,270179,ruko jl. raya villa tange regency perum wisma hara gembor tangerang,,,
270186,270186,perm hijau ii grogol selatan kebayoran lama,,,
270188,270188,"kusn alun alun timur, no 80 purwaraja",,,
270199,270199,"srengseng perum inte kebon jeruk, 33 rt 5 8 11630 kembangan",,,
270207,270207,"prak dr. teguh wib, rinj,",,,
270211,270211,linggar bumi pes asri 16 40394 rancaekek,,,
270246,270246,"ud.anugerah, sisingama tarutung",,,
270249,270249,"ud mitra sukses lest topas raya, rawalumbu",,,
270253,270253,"tanah tinggi gar mas motor honda service, soek hatta, 92 binjai timur",,,
270265,270265,warung bang gery sangiang jaya,,,
270270,270270,"jln. lapangan merah joglo, blakang sate jono, full truck dki jakarta barat kembangan",,,
270294,270294,sun lari nunu palu barat,,,
270314,270314,"pen i, no 30 kb bintang bangsaku rw 7",,,
270323,270323,adirejo pipit 08 pekalongan,,,
270339,270339,"bank cent asia let ars sela, kayuringin jaya bekasi selatan",,,
270355,270355,jatimulya kel. cilodong,,,
270377,270377,smp n 12 sui.,,,
270381,270381,"citra dewi maju pt perak timur, pabean cantikan",,,
270399,270399,pangulah selatan raya pang no 80 41374 kotabaru,,,
270402,270402,"nota zainul roch sh, siliw",,,
270403,270403,"kan gmki, sale raya, no 14 rw 6 10430",,,
270415,270415,griya melati mas blok e-1 no.1 rt.01 rw.08 kp.sawah jatimulya,,,
270417,270417,kem ii 62 pondok cabe udik pamulang,,,
270429,270429,"kap rob kadir, sungai pinang rambutan",,,
270433,270433,vete sela 146 mandala mamajang,,,
270437,270437,gg. belim 95 jatibening rw 7 pondok gede,,,
270471,270471,"darma wan 3, no 4 bank dki rt 12 1 rawa buaya",,,
270472,270472,desa sea mitra,,,
270475,270475,setia kawan,,,
270498,270498,mas akbar al iman tapang,,,
270501,270501,pasar manggis ment wadas timur no 15 7 12970 setia budi,,,
270519,270519,"sindangrasa mega las, cira, no 255 46215 ciamis",,,
270526,270526,"daan mogot v, 34 kalideres rt 11 6 kalideres",,,
270531,270531,aspa no 15 ngasem,,,
270542,270542,"life juice, gelora",,,
270556,270556,"har man, wanasari cibitung",,,
270571,270571,kayuringin jaya gabus raya 189-195 rt 2 7 17144 bekasi selatan,,,
270578,270578,"bandara kunci palem, harun sohar,",,,
270581,270581,boj megah ix bojong rawalumbu rawalumbu,,,
270590,270590,fali jaya 11 kebon besar rt 2 9,,,
270598,270598,"kud girimarto,",,,
270599,270599,pangkalan masyhur karya jaya no 149 20147 medan johor,,,
270600,270600,bendo kel.,,,
270609,270609,"komp pendidikan muhammadiyah balikp, letjen s. par,",,,
270622,270622,"atho collec, cut nyak dien",,,
270627,270627,jelambar kavling polri jalan hadiah utama 3 blok e6 no. 1384 b,,,
270629,270629,"miva cell, rin raya, 23 depok",,,
270669,270669,"desa bakung, no 7",,,
270689,270689,"sidokepung jl.c kra, rt 5 1 buduran",,,
270696,270696,kotes jl. kh agus salim 12 gandusari,,,
270724,270724,"perum bdni, sumberjaya kel.",,,
270734,270734,"muti gading, setia asih kel. tarumajaya",,,
270736,270736,bangka belitung laut jl. parit h. husin ii pontianak tenggara,,,
270743,270743,tk aisy uswa wasiah,,,
270750,270750,"latt liv lt. ug, giant hypermart mega mall bekasi (samping guardian)",,,
270753,270753,kramatwatu banten lama 184 42616 kramatwatu,,,
270771,270771,sd neg 1 temuireng petarukan,,,
270777,270777,"vespa kampoengan ama gappa, 92612",,,
270787,270787,kan balai kamp binerbis,,,
270799,270799,"ndalem pujokusuman mg1 358, keparakan, mergangsan. yogyakarta . 55152.",,,
270803,270803,karb timur karet setia budi,,,
270804,270804,laks b4 no 216 kartini 6 sawah besar,,,
270819,270819,cot wood 5 cikeas udik gunung putri,,,
270820,270820,palm spring regency blok b no 40,,,
270831,270831,vete 1 jetis bandungan,,,
270843,270843,"tim bar, poppies 1, no 9c",,,
270852,270852,"quantum education, swak,",,,
270857,270857,"cipayung angg, 16 16437 cipayung",,,
270862,270862,"mawar dalam ii, rempoa kel.",,,
270867,270867,tanj duren utara 4,,,
270881,270881,"bank cent asia cen ii,",,,
270885,270885,"plasa tel, ahmad yani, a 9 suka bumi mayangan",,,
270926,270926,sei arak no 23 sei sikambing d medan petisah,,,
270930,270930,condongcatur gg. sad 7 depok,,,
270943,270943,"simpang stasiun sukaraja, masuk sekitar 300 meter, tanjung aur kapling rt 04",,,
270946,270946,jl. lem hijau raya bojonggede bojonggede,,,
270947,270947,ra kel dua wet 10 kelapa dua wetan rt 2 8,,,
270956,270956,"tk nuu hikmah, sindanggalih karangpawitan",,,
270970,270970,cemp utara 2 pengasinan rawalumbu,,,
270973,270973,gramedia grage mall jln.tentara pelajar no.1 cirebon,,,
270984,270984,kap yusuf no 203 kota batu ciomas,,,
271001,271001,"natur plus s lutena medan, kap maul lubis, petisah tengah",,,
271008,271008,jatirogo,,,
271012,271012,"sd neg 55 raba sek, munggu",,,
271019,271019,mangun dikaran dip i 52 nganjuk,,,
271029,271029,"pau nafi no 54 warung maros, merauke",,,
271033,271033,"bengkel mobil mas yanto,",,,
271035,271035,"mitra lest v, cinunuk kel. cileunyi",,,
271039,271039,"cisaranten bina harapan golf i, no 14 40294 arcamanik",,,
271052,271052,gam #67 pasar 8 temb percut sei tuan,,,
271068,271068,lag teru gg. i no 20c rt 7 8 koja,,,
271073,271073,g maw kampung baru kedaton,,,
271077,271077,"bu may, nusan raya, no 47",,,
271078,271078,gg. pangk 39 cisarua cikole,,,
271090,271090,"nasi kun mbak is, soek no 24 kota raja",,,
271134,271134,trimulya kel. mukok,,,
271176,271176,naga no 91 tenggarong,,,
271179,271179,"sej perk mobil pattimura, pardomuan",,,
271182,271182,"kios umi del, m t hary,",,,
271188,271188,"pom bensin, plamb kaya,",,,
271194,271194,"jati harum, harapan jaya bekasi utara",,,
271224,271224,"bhayan no 147 es kepal milo dan sosis bakar thifal, pelabuhanratu",,,
271226,271226,ked peng vi 38c rt 5 11 60285 gubeng,,,
271237,271237,puskesmas maya jogoroto,,,
271247,271247,"jl. tamangapa raya iii, pesona prima griya cluster delima blok a25",,,
271254,271254,"cokr, no 6 gondomanan",,,
271260,271260,komplek pondok pucung indah 2 krakatau 4 no 16b rt 02 06 kel.pondok pucung{hub penerima},,,
271261,271261,"dusun jerneng darmaji,desa trong tawah rt 07",,,
271268,271268,ngijo kuti 117 65152 karangploso,,,
271296,271296,"binamarga cafe ciheu, baranangsiang",,,
271298,271298,tek las 88 pendawa,,,
271307,271307,pati 33 99511 wamena,,,
271313,271313,"tk pkk kasih ibu, meda senori",,,
271324,271324,"raya cibang, tb banggala, tanjung rasa",,,
271347,271347,"ompang,talago laweh,sulit air",,,
271355,271355,gg. n1 cipinang muara jatinegara,,,
271356,271356,"kali indah vii, 2 antapani kulon antapani (cicadas)",,,
271361,271361,"pet vii, 159 petamburan rt 6 6 tanah abang",,,
271366,271366,"war center, dan,",,,
271392,271392,kios salak pon bu ina magela sucen,,,
271398,271398,"koala rege, 21 rt 0 0 medokan semampir sukolilo",,,
271407,271407,"khar medical indon, bogor selatan - kota",,,
271410,271410,granting baru iv c simokerto,,,
271411,271411,parungsari kebun kopi sajira,,,
271419,271419,"delta asri, ngingas kel.",,,
271437,271437,"perdag, arga makmur",,,
271444,271444,"sedje dhewe moses gatot kaca, catur tunggal",,,
271453,271453,mark 15 tengkerang utara bukit raya,,,
271470,271470,"lori sawah, 82 steam motor salju restu ibu, cipayung",,,
271472,271472,"wisma per,",,,
271501,271501,"jaya murni toko, jatine barat, 53 rw 6 bali mester",,,
271506,271506,jend bas rach 56 rt 5 rw 14 cipinang muara jatinegara,,,
271508,271508,ant raya 5 cisalak sukmajaya,,,
271513,271513,prepedan lin 5 42 rt 9 7 kalideres,,,
271542,271542,seumatang keude kel. peureulak timur,,,
271549,271549,"bandar tinggi huta v, dekat kuburan muslim",,,
271559,271559,"pangk gas elp tomi, let dar, tanjung paku tanjung harapan",,,
271565,271565,"ir. soek, no 1 tra umroh dan haji kwarasan",,,
271570,271570,"penga & penasehat hukum m husni thamrin sh & rekan, suka ban i, sukarami",,,
271574,271574,serpong roda hias 148 15310 serpong,,,
271582,271582,dukuh bisma no 10 50722 sidomukti,,,
271586,271586,mede 116 pamulang,,,
271608,271608,i sut 20 rabadompu barat raba,,,
271609,271609,zhellqween boutique jl.veteran no.200b utara xt square (klo tutup titip ke sate h.man),,,
271622,271622,"sing gaul nek serik, jend ahmad yani",,,
271628,271628,turangga batununggal,,,
271631,271631,tolai trans sula no 82 94473 torue,,,
271655,271655,gebang bun patrang,,,
271663,271663,jl. lodan raya ancol pademangan,,,
271665,271665,"bilas utama cv gun resi, denpasar barat",,,
271709,271709,"nasi iii, 77 bangunsari pacitan",,,
271716,271716,marg no 514a depok str services,,,
271718,271718,jl. golf  ciriung cibinong,,,
271719,271719,raya jem setail genteng,,,
271730,271730,"warkop askun h. naim, kembangan",,,
271742,271742,"gereja bethel firman hidup, perum tel mas hara baru, l1 2",,,
271743,271743,jend sudi 13 tanah tinggi pasar induk tanah tin rt 3 13 tangerang,,,
271746,271746,pinang ranti kamp pulo no 54 rt 2 5 13560 makasar,,,
271765,271765,"loket resmi pembay, jenderal sudi,",,,
271774,271774,"pengasinan pen raya ii, 72 rt 2 rw 17 17115 rawalumbu",,,
271782,271782,sent dalam ii sungai pinang dalam sungai pinang,,,
271786,271786,"bank cent asia, raya ser, talaga sari cikupa",,,
271791,271791,pasirkaliki ranca bali 72 cimahi utara,,,
271793,271793,toko ayul kamal,,,
271801,271801,cemp putih barat 12 f 5a cempaka putih barat rt 13 4 cempaka putih,,,
271805,271805,perum taman kota kp.salo rt.01 rw.04 no.63 kel. kembangan utara,,,
271813,271813,"apo manti farma raya nga, mantingan",,,
271818,271818,uluj raya 80 rt 1 rw 4 pesanggrahan,,,
271822,271822,"bambu manis, sumberasih",,,
271824,271824,"let s. par 150 beng hino,",,,
271826,271826,masjid al-hikmah utaurano,,,
271832,271832,"imron, raya pasar cibo, sukaresmi",,,
271837,271837,"dtm stationerry, raya bunutan-amed, culik abang",,,
271844,271844,mulyaharja gg. dukuh 9 4 16610 bogor selatan - kota,,,
271845,271845,teles 109 rt 2 rw 4 kadu jaya curug,,,
271847,271847,pon labu raya 6 pondok labu rt 6 rw 1 cilandak,,,
271865,271865,sumur batu no 23a rw 5,,,
271866,271866,kemu raya ciwedus kel.,,,
271878,271878,"agen d. sari agung, genteng kulon",,,
271879,271879,bunulrejo let sut 64 blimbing,,,
271884,271884,nan 52 rimba sekampung dumai barat,,,
271891,271891,pringsewu utara makam kyai haji gha 17-63 35373 pringsewu,,,
271893,271893,"tera, jembatan lima kel.",,,
271895,271895,komp polri 25 ciracas rw 4 ciracas,,,
271907,271907,rafia 1 no 32 bengle majalaya,,,
271910,271910,jln. pratu satir no.05 kebun kopi,,,
271915,271915,"three pas motor rs ancol, sunter agung",,,
271918,271918,"cipinang besar selatan cipi jaya i, 66 rt 4 7 jatinegara",,,
271937,271937,"delta mas cv tit kenc,",,,
271949,271949,"pahlawan no 48 gedung bioskop giant madiun, manguharjo",,,
271959,271959,ujung gurun duku padang barat,,,
271966,271966,ring sela no 308 panggungharjo sewon,,,
271979,271979,ha sai 118 cipayung,,,
271986,271986,agen bni tanjung punak,,,
272003,272003,"catering insan, heg 2,",,,
272013,272013,"perum raya kamp, benoa kel. kuta selatan",,,
272020,272020,"masjid, trans sula 94543",,,
272021,272021,"lembaga kunsultan edulab, dr mr kusumaa, cipaisan",,,
272023,272023,"jams accessories-ho, pintu kecil",,,
272032,272032,"kesia can salon, pala v, sidomulyo timur",,,
272045,272045,mel 62,,,
272051,272051,jagoi babang,,,
272069,272069,jaya giri utara panjer denpasar selatan,,,
272085,272085,"mekarjaya raya kad par panj, rt 5 6 cigudeg",,,
272092,272092,"tk al karimah, hus i,",,,
272101,272101,palem raja timur pegadungan kalideres,,,
272105,272105,muara sari iv 32 kebon lega bojongloa kidul,,,
272108,272108,"maduratna, raya gilim, no 9 82252 melaya",,,
272109,272109,pekiringan dok cip mang no 108 45131 kesambi,,,
272131,272131,"komp perum perum per, 32 15151",,,
272133,272133,soeka hatta tanah tinggi halte t.tinggi binjai timur,,,
272144,272144,"kedai uma, mayangan",,,
272155,272155,"cald baturtrack, batur selatan",,,
272176,272176,"pemurus luar ray 1, 59 70654 banjarmasin timur",,,
272181,272181,"galuh mas raya, klik-klak, telukjambe timur",,,
272231,272231,"kap patti, no 75 nura studio, serengan",,,
272234,272234,"bidan ketut wart raya petang-,",,,
272246,272246,"yona soo, ngawi",,,
272249,272249,"kost adiba, berua raya, biring kanaya",,,
272259,272259,"perkebunan nusantara v pt pers, min barat, setia budi",,,
272266,272266,serdang serd baru xiii 25 rt 11 5 10650 kemayoran,,,
272274,272274,"mts habibullah sibargot, sibargot bilah barat",,,
272279,272279,"jela sela, 1b rw 9 jelambar baru kel.",,,
272291,272291,vide babar depok,,,
272297,272297,"penggilingan padi ibu rukmi, raya cat no 79 42174",,,
272305,272305,banyuasin iii,,,
272306,272306,"kranji merp, 595 rt 2 9 17135",,,
